"id","mssubclass","lotfrontage","lotarea","garagearea","grlivarea","totalbsmtsf","saleprice","lotfrontage_meannorm","lotarea_meannorm","garagearea_meannorm","grlivarea_meannorm","totalbsmtsf_meannorm","saleprice_meannorm"
444,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER",53,3922,648,1258,1258,172500,-0.05839026838365289212,-0.03082487593630036224,0.12342726587707942884,-0.04850484149022927398,0.03282660359168665786,-0.01169448116985274129
537,"2-STORY 1946 & NEWER",57,8924,527,1724,880,188000,-0.04469163824666659075,-0.00744503532305864124,0.03809581312672681953,0.03928717056704276822,-0.02903919018900073985,0.00983030705400505624
233,"2-STORY PUD - 1946 & NEWER",21,1680,288,987,483,94500,-0.16797930947954330308,-0.04130420473575816682,-0.13045143652066387158,-0.09955985279392181355,-0.09401464027083380041,-0.12001277029636294820
1149,"1-1/2 STORY FINISHED ALL AGES",NULL,5700,288,1111,572,116900,NULL,-0.02251432883307289724,-0.13045143652066387158,-0.07619888821215843751,-0.07944835549178306391,-0.08890597957285232468
1370,"1-STORY 1946 & NEWER ALL STYLES",48,10635,502,1668,1657,232000,-0.07551355605488576884,0.00055234718179073594,0.02046534768243909034,0.02873705753011737259,0.09812938591574557766,0.07093293168947235245
1115,"1-STORY 1946 & NEWER ALL STYLES",90,5400,326,833,833,117000,0.06832206038347039555,-0.02391655837804940990,-0.10365312904534652320,-0.12857266364546665153,-0.03673149788130843216,-0.08876710997140808082
1401,"1-1/2 STORY FINISHED ALL AGES",50,6000,208,1158,862,120000,-0.06866424098639261815,-0.02111209928809638458,-0.18686892594238460501,-0.06734432905616748046,-0.03198518036903347308,-0.08460102192808076517
93,"1-STORY 1945 & OLDER",80,13360,432,964,876,163500,0.03407548504100464212,0.01328926554866072589,-0.02889995556156655141,-0.10389293493408760104,-0.02969385467345245835,-0.02419274529983468824
89,"1-1/2 STORY FINISHED ALL AGES",105,8470,0,1526,1013,85000,0.11969192339716902568,-0.00956707603445643039,-0.33355439843885851192,0.00198498518648511939,-0.00727159608098109992,-0.13320538243356611443
373,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER",50,7175,264,752,744,125000,-0.06866424098639261815,-0.01562003357027171002,-0.14737668334718009161,-0.14383264857387659878,-0.05129778266035916866,-0.07765754185586857242
252,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER",44,4750,538,1625,1573,235000,-0.08921218619187207021,-0.02695472239216518731,0.04585321792221342038,0.02063607787676394380,0.08438143174225948928,0.07509901973279966810
343,"DUPLEX - ALL STYLES AND AGES",NULL,8544,400,1040,0,87500,NULL,-0.00922119274669555727,-0.05146695133025484478,-0.08957492438397456411,-0.17306537676837880859,-0.12973364239746001805
31,"2-STORY 1945 & OLDER",50,8500,250,1317,649,40000,-0.06866424098639261815,-0.00942685307995877913,-0.15724974399598121996,-0.03738954382632573216,-0.06684606416608748290,-0.19569670308347584919
1383,"2-STORY 1945 & OLDER",60,7200,576,1762,596,157000,-0.03441766564392686473,-0.01550318110819033396,0.07265152539753076876,0.04644617584209928668,-0.07552036858507275295,-0.03321926939371053881
1199,"1-STORY 1946 & NEWER ALL STYLES",70,9100,573,1212,1212,178000,-0.00017109030146111130,-0.00662239399000575382,0.07053586954421624126,-0.05717100577056084896,0.02529796202049189517,-0.00405665309041932926
1345,"2-STORY 1946 & NEWER",85,11103,440,1456,728,155835,0.05119877271223751884,0.00273982527195409568,-0.02325820661939447807,-0.01120265610967162515,-0.05391644059816604264,-0.03483710025053597973
1316,"2-STORY 1946 & NEWER",85,11075,576,2112,952,206900,0.05119877271223751884,0.00260895051442295450,0.07265152539753076876,0.11238438232288300936,-0.01725522946886980696,0.03607666172696714484
723,"1-STORY 1946 & NEWER ALL STYLES",70,8120,463,864,864,124500,-0.00017109030146111130,-0.01120301050359569516,-0.00703817841064976721,-0.12273242250002580752,-0.03165784812680761383,-0.07835188986308979170
497,"1-STORY 1946 & NEWER ALL STYLES",NULL,12692,546,3228,3200,430000,NULL,0.01016696776184635771,0.05149496686438549372,0.32263306355875339369,0.35066621079299598682,0.34589474254907518539
1086,"SPLIT FOYER",73,9069,564,996,936,147000,0.01010288230127861473,-0.00676729104298666012,0.06418890198427265874,-0.09786429891298737496,-0.01987388740667668093,-0.04710622953813492432
884,"2-1/2 STORY ALL AGES",60,6204,440,2230,795,118500,-0.03441766564392686473,-0.02015858319751235598,-0.02325820661939447807,0.13461497765069009301,-0.04295081048359975786,-0.08668406594974442300
155,"1-STORY 1945 & OLDER",84,11340,312,1200,1200,125000,0.04777411517799094349,0.00384758661248554068,-0.11352618969414765155,-0.05943174427847343374,0.02333396856713673969,-0.07765754185586857242
722,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER",NULL,4426,420,848,848,143000,NULL,-0.02846913030073982098,-0.03736257897482466142,-0.12574674051057592055,-0.03427650606461448781,-0.05266101359590467852
953,"SPLIT FOYER",60,7200,396,768,768,133900,-0.03441766564392686473,-0.01550318110819033396,-0.05428782580134088145,-0.14081833056332648574,-0.04736979575364885769,-0.06529814732733086932
609,"2-STORY 1945 & OLDER",78,12168,380,3194,965,359100,0.02722616997251149144,0.00771774015662071560,-0.06557132368568502814,0.31622763778633440349,-0.01512756989440172185,0.24743619512510629218
416,"1-STORY 1946 & NEWER ALL STYLES",73,8899,396,1340,1340,181134,0.01010288230127861473,-0.00756188778514001729,-0.05428782580134088145,-0.03305646168615994467,0.04624722552294688699,0.00029552021884327316
1286,"1-1/2 STORY FINISHED ALL AGES",50,6000,280,1412,780,132500,-0.06866424098639261815,-0.02111209928809638458,-0.13609318546283594492,-0.01949203063868443600,-0.04540580230029370221,-0.06724232174755028329
195,"1-STORY 1946 & NEWER ALL STYLES",60,7180,352,864,864,127000,-0.03441766564392686473,-0.01559666307785543481,-0.08531744498328728484,-0.12273242250002580752,-0.03165784812680761383,-0.07488014982698369532
1153,"1-STORY 1946 & NEWER ALL STYLES",90,14115,470,1811,1073,230000,0.06832206038347039555,0.01681820990351828274,-0.00210164808624920303,0.05567752474940900786,0.00254837118579467750,0.06815553966058747535
1137,"1-1/2 STORY FINISHED ALL AGES",80,9600,288,1252,1032,119000,0.03407548504100464212,-0.00428534474837823272,-0.13045143652066387158,-0.04963521074418556637,-0.00416193977983543707,-0.08598971794252320372
1097,"2-STORY 1945 & OLDER",60,6882,0,1355,684,127000,-0.03441766564392686473,-0.01698954442586543738,-0.33355439843885851192,-0.03023053855126921370,-0.06111774992713494607,-0.07488014982698369532
199,"2-1/2 STORY ALL AGES",92,5520,0,2229,755,104000,0.07517137545196354623,-0.02335566656005880483,-0.33355439843885851192,0.13442658277503071095,-0.04949745532811694280,-0.10682015815915978197
1374,"1-STORY 1946 & NEWER ALL STYLES",NULL,11400,804,2633,2633,466500,NULL,0.00412803252148084321,0.23344137024943485903,0.21053811254142106513,0.25786752012196489026,0.39658214707622419247
369,"1-STORY 1946 & NEWER ALL STYLES",78,7800,244,1268,1268,132000,0.02722616997251149144,-0.01269872201823730865,-0.16148105570261027496,-0.04662089273363545333,0.03446326480281595409,-0.06793666975477150257
441,"1-STORY 1946 & NEWER ALL STYLES",105,15431,672,2402,3094,555000,0.11969192339716902568,0.02296932350748191825,0.14035251270359564887,0.16701889626410380816,0.33331760195502544673,0.51948174435438000417
243,"1-1/2 STORY FINISHED ALL AGES",63,5000,352,1440,540,79000,-0.02414369304118713870,-0.02578619777135142677,-0.08531744498328728484,-0.01421697412022173819,-0.08468567136739681187,-0.14153755852022074573
1264,"2-STORY 1945 & OLDER",60,13515,520,1824,764,180500,-0.03441766564392686473,0.01401375081356525743,0.03315928280232625536,0.05812665813298097470,-0.04802446023810057619,-0.00058491305431323288
902,"1-STORY 1946 & NEWER ALL STYLES",64,8712,756,1306,992,153000,-0.02071903550694056336,-0.00843594420150871018,0.19959087659640241897,-0.03946188745857893487,-0.01070858462435262201,-0.03877405345148029301
1309,"1-STORY 1946 & NEWER ALL STYLES",100,12000,528,1122,924,147000,0.10256863572593614897,0.00693249161143386852,0.03880103174449832870,-0.07412654457990523480,-0.02183788086003183642,-0.04710622953813492432
1142,"2-STORY 1946 & NEWER",NULL,10304,484,1868,780,197500,NULL,-0.00099477941616668303,0.00777141256255192532,0.06641603266199378555,-0.04540580230029370221,0.02302291919120822247
1047,"2-STORY 1946 & NEWER",85,16056,716,2868,1992,556581,0.05119877271223751884,0.02589063505951631961,0.17138213188554205226,0.25481090832137585036,0.15295753648857700155,0.52167727275321349951
740,"2-STORY 1946 & NEWER",65,9313,572,1728,864,190000,-0.01729437797269398801,-0.00562681101307242983,0.06983065092644473209,0.04004075006968029648,-0.03165784812680761383,0.01260769908288993334
1178,"1-1/2 STORY FINISHED ALL AGES",NULL,3950,210,1224,818,115000,NULL,-0.03069400117876922106,-0.18545848870684158667,-0.05491026726264826419,-0.03918648969800237651,-0.09154450200029295792
892,"2-STORY 1946 & NEWER",70,11184,440,1683,918,172500,-0.00017109030146111130,0.00311842724909775410,-0.02325820661939447807,0.03156298066500810356,-0.02281987758670941416,-0.01169448116985274129
856,"1-STORY 1946 & NEWER ALL STYLES",NULL,6897,260,1040,1040,127000,NULL,-0.01691943294861661175,-0.15019755781826612828,-0.08957492438397456411,-0.00285261081093200008,-0.07488014982698369532
1083,"1-STORY 1946 & NEWER ALL STYLES",70,8749,527,1459,1459,192000,-0.00017109030146111130,-0.00826300255762827362,0.03809581312672681953,-0.01063747148269347896,0.06572349393538551219,0.01538509111177481044
230,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER",43,3182,430,1555,1373,192500,-0.09263684372611864555,-0.03428370881390909346,-0.03031039279710956975,0.00744843658060719927,0.05164820751967356457,0.01607943911899602972
503,"1-STORY 1946 & NEWER ALL STYLES",70,9170,461,1214,1214,140000,-0.00017109030146111130,-0.00629520709617790086,-0.00844861564619278554,-0.05679421601924208483,0.02562529426271775442,-0.05682710163923199417
1154,"1-STORY 1945 & OLDER",NULL,5890,432,816,816,120500,NULL,-0.02162625012125443923,-0.02889995556156655141,-0.13177537653167614663,-0.03951382194022823576,-0.08390667392085954590
78,"1-1/2 STORY FINISHED ALL AGES",50,8635,240,1285,672,127000,-0.06866424098639261815,-0.00879584978471934843,-0.16430193017369631164,-0.04341817984742595823,-0.06308174338049010155,-0.07488014982698369532
573,"2-STORY 1946 & NEWER",83,13159,650,1692,846,224500,0.04434945764374436815,0.01234977175352646241,0.12483770311262244718,0.03325853454594254214,-0.03460383830684034705,0.06051771158115406332
1356,"SPLIT OR MULTI-LEVEL",102,10192,487,1920,570,170000,0.10941795079442929966,-0.00151827844629124775,0.00988706841586645282,0.07621256619628165292,-0.07977568773400892316,-0.01516622120595883766
1451,"DUPLEX - ALL STYLES AND AGES",60,9000,0,1792,896,136000,-0.03441766564392686473,-0.00708980383833125803,-0.33355439843885851192,0.05209802211188074862,-0.02642053225119386588,-0.06238188569700174837
994,"2-STORY 1946 & NEWER",68,8846,564,1500,750,173900,-0.00702040536995426199,-0.00780961500475253453,0.06418890198427265874,-0.00291328158065881430,-0.05031578593368159092,-0.00975030674963332732
987,"1-1/2 STORY FINISHED ALL AGES",59,5310,255,1635,485,117000,-0.03784232317817344007,-0.02433722724154236369,-0.15372365090712367412,0.02252002663335776445,-0.09368730802860794116,-0.08876710997140808082
1099,"1-1/2 STORY FINISHED ALL AGES",50,6000,240,1324,672,128000,-0.06866424098639261815,-0.02111209928809638458,-0.16430193017369631164,-0.03607077969671005771,-0.06308174338049010155,-0.07349145381254125677
852,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER",NULL,3196,400,1456,1273,215000,NULL,-0.03421827143514352287,-0.05146695133025484478,-0.01120265610967162515,0.03528159540838060221,0.04732509944395089710
250,"1-1/2 STORY FINISHED ALL AGES",NULL,159000,389,2144,1444,277000,NULL,0.69402496864992506953,-0.05922435612574144563,0.11841301834398323544,0.06326850211869156784,0.13342425233938208721
611,"2-STORY 1946 & NEWER",NULL,11050,736,2153,1440,313000,NULL,0.00249209805234157844,0.18548650424097223561,0.12010857222491767402,0.06261383763423984935,0.18341730885930987502
621,"1-STORY 1945 & OLDER",45,8248,0,864,864,67000,-0.08578752865762549486,-0.01060472589773904976,-0.33355439843885851192,-0.12273242250002580752,-0.03165784812680761383,-0.15820191069353000833
865,"1-STORY 1946 & NEWER ALL STYLES",72,8640,529,1372,1372,250580,0.00667822476703203938,-0.00877247929230307322,0.03950625036226983787,-0.02702782566505971859,0.05148454139856063494,0.09673490363781286071
1246,"SPLIT OR MULTI-LEVEL",78,12090,477,1868,585,178000,0.02722616997251149144,0.00735316047492682231,0.00283488223815136114,0.06641603266199378555,-0.07732069591731497881,-0.00405665309041932926
1382,"1-STORY 1946 & NEWER ALL STYLES",NULL,12925,550,2117,1205,237500,NULL,0.01125603270844478254,0.05431584133547153039,0.11332635670117991969,0.02415229917270138781,0.07857075976890576448
1206,"1-STORY 1946 & NEWER ALL STYLES",90,14684,701,2196,2158,271900,0.06832206038347039555,0.01947777194049040174,0.16080385261896941474,0.12820955187827110281,0.18012611259332331907,0.12634190266572565060
962,"2-STORY 1946 & NEWER",NULL,12227,619,2872,1330,272000,NULL,0.00799351196713276309,0.10297592596170566298,0.25556448782401337862,0.04461056431181759075,0.12648077226716989446
106,"2-STORY 1946 & NEWER",75,9375,648,1992,1053,250000,0.01695219736977176541,-0.00533701690711061721,0.12342726587707942884,0.08977699724375716159,-0.00072495123646391498,0.09592945994943624635
1200,"1-STORY 1946 & NEWER ALL STYLES",75,11235,459,1382,1051,148000,0.01695219736977176541,0.00335680627174376125,-0.00985905288173580388,-0.02514387690846589795,-0.00105228347868977422,-0.04571753352369248577
1010,"1-1/2 STORY FINISHED ALL AGES",60,6000,0,1522,1008,102000,-0.03441766564392686473,-0.02111209928809638458,-0.33355439843885851192,0.00123140568384759113,-0.00808992668654574804,-0.10959755018804465908
178,"1-1/2 STORY FINISHED ALL AGES",NULL,13650,451,1920,1052,172500,NULL,0.01464475410880468812,-0.01550080182390787722,0.07621256619628165292,-0.00088861735757684460,-0.01169448116985274129
795,"2-STORY 1946 & NEWER",NULL,10832,409,1895,712,194500,NULL,0.00147314458299197925,-0.04511998377031126227,0.07150269430479710130,-0.05653509853597291661,0.01885683114788090682
809,"SPLIT OR MULTI-LEVEL",85,13400,484,1086,1024,159950,0.05119877271223751884,0.01347622948799092757,0.00777141256255192532,-0.08090876010364298913,-0.00547126874873887406,-0.02912261615110534509
8,"2-STORY 1946 & NEWER",NULL,10382,484,2090,1107,200000,NULL,-0.00063019973447278974,0.00777141256255192532,0.10823969505837660394,0.00811301930363428470,0.02649465922731431884
585,"1-1/2 STORY FINISHED ALL AGES",51,6120,240,1573,884,133000,-0.06523958345214604281,-0.02055120747010577952,-0.16430193017369631164,0.01083954434247607643,-0.02838452570454902136,-0.06654797374032906402
934,"1-STORY 1946 & NEWER ALL STYLES",63,8487,570,1500,1500,190000,-0.02414369304118713870,-0.00948761636024109467,0.06842021369090171375,-0.00291328158065881430,0.07243380490101562676,0.01260769908288993334
908,"1-1/2 STORY FINISHED ALL AGES",86,11500,180,2057,1017,250000,0.05462343024648409418,0.00459544236980634743,-0.20661504723998686171,0.10202266416161699580,-0.00661693159652938142,0.09592945994943624635
1310,"1-STORY 1946 & NEWER ALL STYLES",NULL,7153,496,1294,1278,179200,NULL,-0.01572286373690332095,0.01623403597581003533,-0.04172262596649151965,0.03609992601394525033,-0.00239021787308840300
708,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER",48,6240,550,1324,1324,254000,-0.07551355605488576884,-0.01999031565211517446,0.05431584133547153039,-0.03607077969671005771,0.04362856758514001301,0.10148424400720600056
455,"DUPLEX - ALL STYLES AND AGES",63,9297,560,1728,1728,188000,-0.02414369304118713870,-0.00570159658880451051,0.06136802751318662207,0.04004075006968029648,0.10974968051476358093,0.00983030705400505624
370,"1-STORY 1946 & NEWER ALL STYLES",NULL,9830,576,1287,1063,162000,NULL,-0.00321030209722957302,0.07265152539753076876,-0.04304139009610719410,0.00091170997466538126,-0.02627578932149834606
684,"1-STORY 1946 & NEWER ALL STYLES",90,11248,702,1668,1626,285000,0.06832206038347039555,0.00341756955202607680,0.16150907123674092391,0.02873705753011737259,0.09305573616124475933,0.14453382045492159561
713,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER",40,4671,472,1228,1228,189000,-0.10291081632885837158,-0.02732397617234233565,-0.00069121085070618470,-0.05415668776001073593,0.02791661995829876915,0.01121900306844749479
1135,"2-STORY 1946 & NEWER",57,8773,460,1600,916,169000,-0.04469163824666659075,-0.00815082419403015261,-0.00915383426396429471,0.01592620598527939218,-0.02314720982893527340,-0.01655491722040127621
448,"2-STORY 1946 & NEWER",NULL,11214,431,1886,930,199900,NULL,0.00325865020359540536,-0.02960517417933806058,0.06980714042386266272,-0.02085588413335425867,0.02635578962587007499
1205,"1-STORY 1946 & NEWER ALL STYLES",78,10140,495,1074,1056,153500,0.02722616997251149144,-0.00176133156742050994,0.01552881735803852616,-0.08316949861155557391,-0.00023395287312512610,-0.03807970544425907374
1156,"1-STORY 1946 & NEWER ALL STYLES",90,10768,528,1437,1437,218000,0.06832206038347039555,0.00117400228006365655,0.03880103174449832870,-0.01478215874719988438,0.06212283927090106047,0.05149118748727821275
